,molecule_chembl_id,smiles,pValue,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49,pca_50,pca_51,pca_52,pca_53,pca_54,pca_55,pca_56,Morgan_Fingerprint
0,CHEMBL298445,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,7.698970004336019,0.1753404215153325,-1.9164104971555525,-1.177015073022836,1.3034104469049712,-1.940371429066108,-3.457688843226999,-4.0565840300407645,7.951717233706059,3.1254578188523965,1.6105436446194579,-5.1599226187551475,-1.9554990017557041,-4.902051241126368,-4.587303092390171,2.112337293522512,-3.156426747740025,-3.3127056476606245,-0.943883019519935,2.1319250190776087,-0.888415814193275,1.5142089843965476,0.7445596675316521,-0.544777335740547,1.2317615416682635,-1.1159274375248318,1.868925210659511,0.4751984818579668,0.5906718725471456,-0.31061279836245226,-0.6713643703981241,-0.6635022280771322,-1.5489361288241452,0.3901400909017131,-1.3439245298429747,-1.1547379340883732,-1.1099180228372367,-1.1487754836777484,0.4411756139755534,-0.20400528872818446,0.36194020501449115,0.5187926925663399,-0.35530050021980286,-0.8208271234676526,1.988659811581751,-0.47394867768730986,-0.5122640546175354,0.13675944789099823,-0.43923085140308044,-0.7053197496822139,-1.4849480525328806,-1.4978309414303024,-0.5197988528677194,-0.28387270198500947,-0.9344891352264104,0.5623542881209229,-0.2490462286723158,[0 0 0 ... 0 0 0]
1,CHEMBL182493,Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccc(F)cc3)nn2n1,7.698970004336019,4.830320173127764,4.720097172886162,-6.048858461787218,4.901975521904534,0.4944766492507751,1.5565365762342087,-0.5292285751723002,-1.0740084735722115,-0.4490505294762125,-0.4986999988218961,0.32568740800088125,-0.9952344507613082,0.1868525387464423,-0.22526186261653658,-0.3149530100638883,-1.041838232565634,-0.39270192991798325,0.7031619220155012,0.4677126888480156,0.05383938710212603,0.43788403019483907,-0.8085595846242353,-0.08480361429580316,0.45342654546141287,-0.9978503287897166,0.4199681382358017,-0.6177265240762001,-0.19208918749909615,-0.5975308563275775,-0.49527957141779433,0.3769923791765468,-0.03406925793861269,0.37421571272266974,0.45348078686911136,-0.45828381085799946,0.4818397897856096,-0.11841604312830821,0.3799397684117635,-0.2285970021272503,-0.05408178439542086,-0.23983148511326624,-0.5825982381376099,0.7878595800378735,-0.5022806465989791,-1.2872251165775148,-0.10410199287635499,-0.27797940982485314,-0.7238853089680993,-0.2077981015288924,-0.4667479472473164,-0.5326991781766129,0.2292575413361891,-0.1649377905050459,-0.12585128224729256,0.1654799405232399,0.2168706582400022,[0 0 0 ... 0 0 0]
2,CHEMBL182326,Cc1ccc2c(-c3ccnc(Nc4ccc(F)c(F)c4)n3)c(-c3ccc(F)cc3)nn2n1,8.0,2.9540555825583765,5.070312179774384,-3.667544170951802,3.299032014836668,0.7480556318886955,-0.241207787348467,-1.2332247917118269,0.48622848184024675,-0.7117594064467728,0.00492020710519426,0.2965124385914367,-0.48390223831241136,-0.23024364702271327,0.16749270508337483,0.3919658023137825,0.05869956888138182,-1.2506943893296016,3.0482421352003284,-0.1777280576290401,1.4796492495670452,0.1995523133120343,-1.8653657234271344,-0.15431637237309473,1.3728071647540667,0.5360321604562781,0.1289010694807298,-0.9773813445569625,-1.068325590646648,-1.4308155054696443,-1.029819069029922,0.585818270591192,-0.834069551084975,0.029386837503681283,0.6608465202443459,0.7412099629026951,-0.32600204683115963,0.5198434725557771,0.4434171637881196,-0.22251064008043173,-0.6201845467051545,0.3409755859009268,-0.20420809008705385,0.7706344806754903,0.2794997884366711,-2.024606234771009,-0.8542481879586236,-0.1070185135765737,0.8986576168756399,-1.0515565627790082,0.32550854889250436,-0.10328814853092799,-0.4485364435959274,0.023578043218551534,-0.4173691033293208,0.28756576827132113,-0.44457134306478063,[0 0 0 ... 0 0 0]
3,CHEMBL183064,Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccc(F)cc3)nn2n1,8.0,4.454017667804177,4.352885134732918,0.6045136476699605,2.1851169071995757,3.2460413074914687,-1.8786385141097577,1.03012536945393,-0.20227329588472692,-1.6889272660342864,1.4128139450906345,-0.6201868636551052,-0.6231761318025095,0.06867127271358361,-0.3671300136338024,-0.049689105578631904,0.2483098356866291,-0.45618278998509304,0.9685061954222487,-0.3082580496675415,0.6140970550892196,-0.8104918363328938,-0.5990340719501839,0.006232178015327398,2.3640189060108803,-0.46443010683924035,-0.8336007518908011,-1.5400002941036237,-0.9266200707497891,-0.8989402767252279,-0.31676893228770736,0.974519277584512,0.4018880447241923,-0.10207448035796492,-0.017061503470474793,0.11827345722157322,-0.12949113692793107,-0.037568081042388776,0.09124346508510346,-1.1576739853599887,-1.6413729424247006,-0.25444374008145737,0.21445466020758366,0.7809151790876984,0.8669303853146358,-0.22220940221007607,-1.5489092687273631,-0.6838891432592941,-0.44874106641913875,-0.8137634885691171,-0.9384721343438488,-0.012356218427814277,0.1755657048208976,0.9884250280453345,0.001853389986418138,0.525167621249616,-0.13493308712959243,[0 0 0 ... 0 0 0]
4,CHEMBL361038,Cc1ccc2c(-c3ccnc(Nc4ccc(Cl)c(C(F)(F)F)c4)n3)c(-c3ccc(F)cc3)nn2n1,7.301029995663981,5.1682792541064035,4.331109454293404,-6.495174129297414,4.907971940144779,-0.9324609264719839,1.1054508576165476,2.3194250542652974,-0.245521485323921,-0.6074433718408838,-0.9453094524547381,1.1492942348446578,-1.49510453376162,-0.0589602340563844,-0.14237271216288164,-0.1960167208915246,-1.1970613583593788,-1.2078006672150887,0.21006967074335553,0.38194043134827954,0.18513256898176877,0.05008959451973732,-0.7503532591215786,-0.1154311983483902,0.41091274957152857,-1.1496713760230441,0.43421947429127716,-0.3182029594328477,-0.4692661632155176,-0.7012376113744923,-0.6446407173451876,0.20146290371701916,-0.07954865368713389,0.23962371329187349,0.15156297591154677,-0.18574141894876495,0.518647079076058,-0.016619984235228064,0.43870535657811294,-0.007350736861575728,-0.2845223415682215,-0.2662708876598535,-0.603155576396942,0.5850948951751527,-0.4829806890632462,-1.0803946317948194,0.021795062890426858,-0.1805755414648491,-1.0160135011638003,-0.29699789096263046,-0.014851903657954867,-0.5534514992127524,0.16862022424569287,-0.03979750765898314,-0.1957701263405521,0.16875629477858012,0.16186253265209433,[0 0 0 ... 0 0 0]
5,CHEMBL362296,c1ccc(Nc2nccc(-c3c(C4CC4)nn4ncccc34)n2)cc1,4.721246399047171,-2.270340511508798,4.7903233111902805,2.4976379419232075,1.8338512596263064,0.8814775605521854,0.48028343204379875,-1.3143547179280095,-0.4491373556137064,-0.16607916070649575,-2.401551653453484,0.012512957259960114,-2.3546089140259805,-2.0354576141713854,-0.8167500316723504,-1.821095268280795,1.5962290813930062,0.26908306473862253,0.016465007135117792,0.14828717162078572,0.9371270210470901,0.04490839415224663,1.6018911681913723,-0.17081102037922397,-0.6833162280519368,0.9728940622215039,0.10608257839623855,-0.17488230045765765,0.43772075485097944,-0.6981299737498173,1.9385917316074999,1.259698079573569,0.4457980849117312,0.30598909025215265,0.7920635318955379,-0.3865239858982463,0.16756991480911074,0.31542180672741876,-0.4981292311206801,0.04268858907541187,-0.9105563551670112,-0.6072172011983067,-0.7323453173712795,0.027218515556600556,0.0600677144581162,0.07867867853195482,0.9695822868742685,0.08177156953686701,-0.187155447822853,-0.18610921932565888,0.7598892955196153,-0.8247176652393443,-0.34809600582883365,0.21574417915511943,-0.05655034547501359,-0.023919132477831333,0.3104032534882493,[0 0 0 ... 0 0 0]
6,CHEMBL185516,Fc1ccc(Nc2nccc(-c3c(C4CC4)nn4ncccc34)n2)cc1F,4.638272163982407,-0.16651153939585805,3.273903056901117,0.6062601537019826,4.783817086428176,-0.24293158869157525,1.0979980568184062,-1.5222276194818065,-0.623658842407519,0.04440070213601263,-1.643723227938177,0.2849043818540529,-2.1976694251783564,-1.5149979248242247,-0.3539884014320279,-1.5111886407053798,1.209509650009685,0.1146433530305401,1.1645344624116685,-0.25530601097985683,1.239911199761961,-0.05316402436119876,0.05643573825240137,-0.05939803849359665,0.656545969043725,0.9015940730372252,0.8674899643664268,0.1338458490841643,-0.04743747660683805,-1.9184663992918658,1.3196902429419328,1.823351842049551,-1.1403460424304654,0.18677591964528925,1.1761964868263572,0.5652091262355131,-0.6391837643822186,0.6136839493178576,-0.239304096790664,0.11733599130038186,-1.2175891273828046,0.6443625407473845,-0.5785434954705936,-0.1518260638574062,0.7646055325068692,-0.49468653912740174,-0.259404914316062,0.6105140159227173,1.2037882523653196,-1.2198675220366093,1.033622532405423,-0.44357709465604567,-0.6217496883783463,0.25942019136623123,-0.7595969051184752,-0.5963323728894605,-0.7249029321179447,[0 0 0 ... 0 0 0]
7,CHEMBL273870,c1ccc(Nc2nccc(-c3c(C4CCCCC4)nn4ncccc34)n2)cc1,4.700057099977233,-1.3253753738722296,4.850518114255683,3.16171906869555,2.0074036733143994,0.2913576024005222,1.7445609403744016,-1.2441273843207454,-0.18888937560602492,-1.2217238142233815,-2.622808450422018,0.6562515921048997,-2.5920754967214985,-2.7269941895485,-1.618219549569514,-2.288070681669223,1.4263847847024949,0.46027896460576645,-0.05641392811390042,0.4120067936427259,1.0185440816086802,0.3026029621652035,1.3760369760455784,-0.09253363670097974,-1.229675700242056,1.2807180765627557,-0.05022833277648775,-0.597216779721909,0.5214770953723576,0.03120620639127172,1.7104865141094894,1.1339127423863993,0.3494634971114949,-0.06363607080877921,0.6395552597449351,-0.6342897723061992,0.2609453658046877,-0.40211273193743174,-0.3170738700368415,0.47926204895361,-0.7801670609458778,-1.095282461718245,-0.5496683458633491,0.062376709918060776,0.06038842034692889,-0.08888997427449163,1.0123257921644906,-0.43843207554452596,0.012083780152089378,0.15259027777712014,1.0377972607501147,-0.6743102123316032,-0.9828277474796994,-0.28121628051836345,-0.0071567206995481105,0.245645658836973,-0.13798110280457163,[0 0 1 ... 0 0 0]
8,CHEMBL185044,Fc1ccc(Nc2nccc(-c3c(C4CCCCC4)nn4ncccc34)n2)cc1F,4.700057099977233,0.638879119758418,3.567974098176497,1.3116018304605432,4.818830501003227,-0.8524949427656944,2.324057803483085,-1.4503336907234397,-0.43092498162179005,-1.0327781288180131,-1.8812160555926118,0.8504563759734042,-2.375830906524556,-2.238418029039325,-1.154988123688119,-1.9188005746091228,1.0689548342635278,0.3504947994881088,1.1044314068750223,-0.023055214755351217,1.3133554424387246,0.14280685844111865,-0.01958862589149616,0.0069035951831226145,0.06866291097419988,1.3380138010800469,0.7230778156954408,-0.2938584627380894,0.02202491324286822,-1.2460204945284203,0.9193448440069646,1.3222979535417894,-1.0595812435124403,-0.1615292375176552,0.9379920806102182,0.5733713938719169,-0.5623871218180332,0.1657378403974585,0.02673009350075669,0.4533446134927655,-1.2180024811097585,0.23798688551493863,-0.4478853450628368,0.05848427793441612,0.7162402436001167,-0.6942693180255178,-0.02517130205317929,0.27655421661596086,1.367615536944641,-1.0496369983089466,1.3499122934871308,-0.3532496940338279,-1.0243974532294355,-0.18591014676637058,-0.35106995158256243,-0.45413354745175366,-0.9583790130142977,[0 0 1 ... 0 0 0]
9,CHEMBL180593,COCCOc1cnn2ncc(-c3ccnc(Nc4cccc(OC)c4)n3)c2c1,7.096910013008056,2.1312744724445145,2.1719376595885747,2.4198427663901247,2.8110285839530142,4.897399698368623,-4.829219368386872,1.7710068589961367,-1.0922789295348787,-0.06662997135316524,0.9465167444349373,0.049175137847805944,1.9662404542929064,-0.5180500686209402,-2.4656445062130814,0.24502865619727118,1.118321253232286,0.21465986888633412,-0.8234647987479594,-0.7155282959058981,-1.6029692436989371,-0.0789915299474689,0.6697905032308413,-0.4815847304379814,-0.48531774111557346,-0.06720391224705291,-0.34842987741589065,-0.6056552851555337,0.9978384290589445,-0.168679107335966,0.37407299796856125,0.2867951823696884,0.9138088289254997,0.379429216503607,0.18161369079739637,0.3621631523475247,-0.42112065877961413,0.6747922403748727,0.6708062657282418,0.6611757292868365,0.09587780214976206,-1.4925343343227573,-0.4452842020192978,-0.4915158376577858,0.3779078280146515,-0.6751055205957138,1.116242177697675,1.0700326073849653,-0.05260421835768555,-0.037264968974677896,-0.7398094625412834,0.3184566493490511,-0.2247565159216406,0.08349679933601872,-0.17450333859225164,0.07041209714316249,-0.6146254317853374,[0 0 0 ... 0 0 0]
10,CHEMBL364197,Cc1ccc2c(-c3ccnc(Nc4ccc(F)c(F)c4)n3)c(-c3ccccc3)nn2n1,7.522878745280337,1.6362299817690398,6.026345416746686,-2.596576234065234,1.5740977750035068,1.174944966074537,-0.008584382494417037,-1.2835901734654618,0.5190152802189801,-0.20852722968039566,-0.16484103431852223,0.24803093841008234,-0.513930367751978,0.336708184672391,0.3630840401485548,0.9392855134021402,0.2216100904359757,-0.5605849005412811,1.8236699387225885,0.20330133153384136,1.2680091756540783,0.2291027565361455,-0.6226984358869356,-0.07208619869689659,0.6475422875561365,-0.142971509060536,0.3043090568544383,-0.6790744039303186,-0.6000303321565199,-1.559203112851839,-0.534398294371066,0.0018203200274653547,-0.5040187915047204,-0.2673049677377826,-0.2539066859713245,1.0304442578269832,0.014389999440050755,0.7118165879118374,0.9528058555384026,-0.2367805725753027,-0.9563195093498539,0.05552100135095244,0.09120366394680866,0.40414000719984344,0.5071957623319762,-1.2122981099466217,-0.8133156686882452,0.6996894062625989,1.0664960948774063,-0.7008114431162922,0.6352843936062021,-0.17792476281203626,-0.49983883201428053,0.28506239478976136,-0.4773174145955085,-0.03890603918624269,-0.023712291820718392,[0 0 0 ... 0 0 0]
